group_id	item_id	bit_index	pval	smarts
N_0	34591_36	1022	0.0176	*-*(=*)-*
N_0	34591_36	1384	0.0	*=[#7]
N_0	34591_36	1384	0.0	*-*
N_0	34591_36	1752	0.0004	*-*(=*)-*
N_0	34591_36	1799	0.0164	*=*(-[#6]-*)-*
N_0	34591_36	1899	0.0063	*-*(-*)-*1=*-*(-[#6])(-*-*(=*)-*)-*(-*)=*-1-[#6]-*
N_0	34591_36	1926	0.0158	*-*1=*-*(-[#6])(-*-*(=*)-*)-*(-*)=*-1-*
N_0	35467_0	62	0.0012	[#7]-[#6](:[#6]:*):[#7]:*
N_0	35467_0	81	0.0457	*:[#6]:*(=[#8]):[#7H]:*
N_0	35467_0	314	0.0001	*:*(=[#8]):*
N_0	35467_0	334	0.0	*-*1:*:*(=*):*:*(-[#7]):[#7]:1
N_0	35467_0	378	0.0	*:[#7]:*
N_0	35467_0	697	0.0	*:*:*(-[#7]):[#7]:*
N_0	35467_0	891	0.0396	*-*1:*:*(=*):*:*(-[#7]):[#7]:1
N_0	35467_0	990	0.0129	*-*1:*:*(=*):*:*(-*):[#7]:1
N_0	35467_0	1114	0.0	*:*:*
N_0	35467_0	1115	0.0289	*-*1:*:*(=*):*:*(-*):*:1
N_0	35467_0	1171	0.0	*-*
N_0	35467_0	1457	0.0	*-*(:*):*
N_0	35467_0	1457	0.0	*:*(-*):*
N_0	35467_0	1745	0.0	*:*(=*):*:*(-*):*
N_0	35467_0	1855	0.0	*-*(:*):*:*(:*)-*
N_0	35467_0	2008	0.0037	*-*1:*:*(=*):*:*(-*):*:1
N_0	35467_0	2047	0.0129	*-*1:*:*:*:*(-*):*:1
N_0	35467_2	70	0.0021	[#7]-[#6]1:[#7]:[#6](:[#6](:[#6](=[#8]):[#7H]:1)-*)-[#7]-*
N_0	35467_2	221	0.0063	*1:[#6](:*)-*-[#6H]-*-[#7]-1
N_0	35467_2	314	0.0001	*:*(=[#8]):*
N_0	35467_2	332	0.0205	[#7]-[#6]1:[#7]:*2:*(:*(=[#8]):*:1)-*-[#6H]-*-[#7]-2
N_0	35467_2	334	0.0	[#7]-[#6]1:[#7]:*(:*:*(=*):*:1)-*
N_0	35467_2	378	0.0	*:[#7]:*
N_0	35467_2	507	0.0242	*-*-[#6H]-*-*
N_0	35467_2	599	0.0104	*-*1:[#7]:*2:*(:*(=*):*:1)-*-[#6H]-*-*-2
N_0	35467_2	627	0.0301	*1:[#7]:*2:*(:*(=*):*:1)-*-[#6H]-*-*-2
N_0	35467_2	697	0.0	*-*(:[#7]:*):*:*
N_0	35467_2	750	0.0	*:*(:*(=*):*:*)-*
N_0	35467_2	864	0.0001	*-*1:[#7]:*2:*(:*(=*):*:1)-*-*-*-*-2
N_0	35467_2	920	0.0051	*:*1:*(:*(=*):*)-*-*-*-*-1
N_0	35467_2	926	0.0073	*-*-*
N_0	35467_2	974	0.001	*-*1:*:*(:*(:*(=*):*:1)-*-*)-*
N_0	35467_2	981	0.0	*-*1:*:*2:*(:*(=*):*:1)-*-*-*-*-2
N_0	35467_2	1079	0.0	*-*1:*:*(:*(:*(=*):*:1)-*-*)-*
N_0	35467_2	1114	0.0	*:*:*
N_0	35467_2	1114	0.0	*-*-*
N_0	35467_2	1171	0.0	*-*
N_0	35467_2	1365	0.0035	*-*1:*:*(:*(:*:*:1)-*)-*-*
N_0	35467_2	1457	0.0	*-*(:*):*
N_0	35467_2	1532	0.0074	*-*1:*:*:*(:*(=*):*:1)-*
N_0	35467_2	1692	0.0033	*:*:*(:*(:*)-*)-*-*
N_0	35467_2	1745	0.0	*-*(:*):*:*(:*)=*
N_0	35467_2	1752	0.0004	*-*1:*:*2:*(:*(=*):*:1)-*-*-*-*-2
N_0	35467_2	1772	0.0455	*-*-*-*-*
N_0	35467_2	1855	0.0	*-*(:*:*(:*)-*):*
N_0	35467_2	1866	0.0001	*:*(:*)-*-*-*
N_0	35467_4	70	0.0021	*-[#7]-[#6]1:[#7]:[#6](-[#7]):[#7H]:[#6](=[#8]):[#6]:1-*
N_0	35467_4	80	0.0054	*-[#6]-*
N_0	35467_4	294	0.0217	*-[#6]-*1-*-[#7]-[#6]2:[#7]:[#6](-*):[#7H]:[#6](=[#8]):[#6]:2-*-1
N_0	35467_4	301	0.0005	*-*(-*)-*-[#6](:*):*
N_0	35467_4	314	0.0001	*:*(=[#8]):*
N_0	35467_4	334	0.0	*-*1:[#7]:[#6](-*):*:*(=*):*:1
N_0	35467_4	378	0.0	*:[#7]:*
N_0	35467_4	697	0.0	*:[#7]:*(-*):*:*
N_0	35467_4	750	0.0	*:*:*(=*):*(-*):*
N_0	35467_4	760	0.0421	*-*1-*-*-*2:[#7]:*(-*):*:*(=*):*:2-*-1
N_0	35467_4	864	0.0001	*1-*-*-*2:[#7]:*(-*):*:*(=*):*:2-*-1
N_0	35467_4	895	0.002	*-*-*(-*)-*
N_0	35467_4	926	0.0073	*-*-*
N_0	35467_4	974	0.001	*-*1:*:*(-*):*:*(=*):*:1-*-*
N_0	35467_4	981	0.0	*-*-*
N_0	35467_4	987	0.0095	*-*1-*-*-*2:*:*(-*):*:*(=*):*:2-*-1
N_0	35467_4	1079	0.0	*-*1:*:*(-*):*:*(=*):*:1-*-*
N_0	35467_4	1114	0.0	*-*-*
N_0	35467_4	1114	0.0	*:*:*
N_0	35467_4	1171	0.0	*-*
N_0	35467_4	1365	0.0035	*-*-*1:*:*(-*):*:*:*:1-*
N_0	35467_4	1388	0.0002	*-*1-*-*-*2:*:*:*:*(=*):*:2-*-1
N_0	35467_4	1457	0.0	*:*(-*):*
N_0	35467_4	1532	0.0074	*1:*:*(-*):*:*(=*):*:1-*
N_0	35467_4	1692	0.0033	*-*-*(:*:*):*(:*)-*
N_0	35467_4	1745	0.0	*:*(-*):*:*(=*):*
N_0	35467_4	1752	0.0004	*1-*-*-*2:*:*(-*):*:*(=*):*:2-*-1
N_0	35467_4	1855	0.0	*-*(:*:*(-*):*):*
N_0	35467_4	1866	0.0001	*-*-*-*(:*):*
N_0	35467_4	1996	0.0177	*-*-*1-*-*-*:*(:*)-*-1
N_0	35467_8	62	0.0012	*-[#6]-[#7]-[#6]1:[#6]:[#6]:*:[#6]:[#6]:1
N_0	35467_8	80	0.0054	*-[#6]-*
N_0	35467_8	325	0.0367	*-*-[#6]1:[#6]:[#6]:*:[#6]:[#6]:1
N_0	35467_8	391	0.0021	[#6]-[#7]-*(-[#6]-*)-*-*-[#6](:[#6]:*):[#6]:*
N_0	35467_8	606	0.01	*-*(-*)-*-*-*
N_0	35467_8	703	0.0054	*-*-*1:[#6]:*:*:*:[#6]:1
N_0	35467_8	767	0.0396	*-*-*(-*-*)-*-*-*1:[#6]:*:*:*:[#6]:1
N_0	35467_8	772	0.01	*-*-*(-*-*)-*-*
N_0	35467_8	834	0.0054	*-*-*-*1:[#6]:*:*:*:[#6]:1
N_0	35467_8	981	0.0	*-*-*
N_0	35467_8	1152	0.0036	*-*-*
N_0	35467_8	1171	0.0	*-*
N_0	35467_8	1199	0.0444	*-*1:[#6]:*:*:*:*:1
N_0	35467_8	1199	0.0444	*-*1:*:*:*:*:*:1
N_0	35467_8	1351	0.0039	*-*-*(-*-*)-*-*-*(:*):*
N_0	35467_8	1909	0.0457	*-*(-*-*)-*
N_0	35467_17	80	0.0054	*-[#6]-*
N_0	35467_17	80	0.0054	*-*-*
N_0	35467_17	117	0.0025	*-[#6](=*)-[#7]-*(-*)-*
N_0	35467_17	294	0.0217	*-*-*
N_0	35467_17	308	0.0001	[#6]=[#6]-*(=[#6]-[#6])-[#6](=*)-[#7]-*(-*)-*
N_0	35467_17	343	0.0419	*-[#6](=*)-[#7]-*(-*-*-*)-*(=[#8])-[#8]
N_0	35467_17	510	0.0005	*=[#6]-*(=[#6]-[#6])-[#6](=*)-*
N_0	35467_17	739	0.0136	*-*(-*-*-*)-*
N_0	35467_17	743	0.0054	*=[#6]-*(=[#6]-[#6])-[#6](=*)-*-*(-*-*)-*(=*)-*
N_0	35467_17	1152	0.0036	*-*-*
N_0	35467_17	1210	0.027	*-*(=*)-*(=*)-*-*
N_0	35467_17	1588	0.0117	*=*-*(=*-*)-*(=*)-*
N_0	35467_17	1589	0.0008	*=*-*(=*-*)-*(=*)-*
N_0	35467_17	1844	0.0018	*-*(-*)-*(=*)-*
N_0	35467_17	1882	0.0	*=*-*(=*-*)-*(=*)-*-*
N_0	35467_17	1899	0.0063	*=*-*(=*-*)-*(=*)-*-*(-*-*-*)-*(=*)-*
N_0	35467_31	66	0.0077	*-[#6]1:[#6](-[#7]):[#7]:[#6](-[#7]):[#7H]:*:1
N_0	35467_31	100	0.0075	*-*-[#6]1:[#6](-[#7]):[#7]:[#6](-*):*:*:1=*
N_0	35467_31	154	0.0056	*-*-[#6]1:[#6](-*):[#7]:[#6](-*):*:*:1=*
N_0	35467_31	314	0.0001	*:*(=*):*
N_0	35467_31	334	0.0	*1:[#6](-*):[#7]:[#6](-*):*:*:1=*
N_0	35467_31	378	0.0	*:[#7]:*
N_0	35467_31	391	0.0021	*-*-*(:*):*
N_0	35467_31	697	0.0	*:[#7]:*(-*):*:*
N_0	35467_31	750	0.0	*-*(:*):*(:*:*)=*
N_0	35467_31	1114	0.0	*:*:*
N_0	35467_31	1152	0.0036	*-*-*
N_0	35467_31	1171	0.0	*-*
N_0	35467_31	1355	0.0	*-*-*1:*(-*):[#7]:*(-*):*:*:1=*
N_0	35467_31	1457	0.0	*:*(-*):*
N_0	35467_31	1459	0.0	*-*(:*(-*):*:*):*
N_0	35467_31	1509	0.0081	*-*-*
N_0	35467_31	1532	0.0074	*-*1:*:*:*(-*):*:*:1=*
N_0	35467_31	1745	0.0	*:*(-*):*:*(=*):*
N_0	35467_31	1855	0.0	*:*(-*):*:*(-*):*
N_0	36103_0	1171	0.0	[#7]-*
N_0	36103_0	1199	0.0444	*-*1:[#6]:[#6]:[#6]:[#6]:*:1
N_0	36103_0	1199	0.0444	*1:[#6]:[#6]:[#6]:[#6]:*:1-*
N_0	36103_0	1457	0.0	*-*(:*):*
N_0	36103_0	1752	0.0004	*-*1:*:[#6]:*:[#6]:*:1-*(=*)-*
N_0	36131_6	80	0.0054	*-[#6]-*
N_0	36131_6	119	0.0015	*:[#7H]:[#6](:[#6]:*):[#6](:*):*
N_0	36131_6	140	0.0	*-[#6]-*1:*:[#7H]:[#6]2:[#6]:*:*:*:[#6]:1:2
N_0	36131_6	272	0.0003	*-[#6]-*1:*:[#7H]:[#6]2:[#6]:*:*:*:[#6]:1:2
N_0	36131_6	294	0.0217	*-[#6]-*
N_0	36131_6	328	0.0085	*-*1:*:[#7H]:[#6]2:[#6]:*:*:*:[#6]:1:2
N_0	36131_6	329	0.0003	*:[#7H]:[#6]1:[#6]:*:*:*:[#6]:1:*
N_0	36131_6	673	0.0131	*-*-*1:*:[#7H]:[#6](:[#6]:*):[#6]:1:*:*
N_0	36131_6	806	0.0359	*:*:[#7H]:[#6](:*):*
N_0	36131_6	1114	0.0	*:[#7H]:*
N_0	36131_6	1199	0.0444	*:*1:*:*:*:*:*:1
N_0	36131_6	1199	0.0444	*1:*:*:*:*:*:1:*
N_0	36131_6	1425	0.0205	*-*-*1:*:*:*2:*:*:*:*:*:1:2
N_0	36131_6	1573	0.045	*-*(:*):*1:*(:*):*:*:*:*:1
N_0	36131_6	1783	0.0	*:*:*1:*:*:*:*:*:1:*
N_0	36131_6	1789	0.0111	*-*-*1:*:*:*2:*:*:*:*:*:1:2
N_0	36131_6	1799	0.0164	*-*-*(:*):*
N_0	36131_6	1879	0.0026	*-*(:*:*:*):*
N_0	36131_6	1937	0.0237	*-*1:*:*:*(:*:*):*:1:*
N_0	36131_6	2013	0.0032	*-*(:*):*1:*(:*):*:*:*:*:1
N_0	36651_14	314	0.0001	*-[#6](=[#8])-*
N_0	36651_14	510	0.0005	*=[#6]-[#6](=[#6]-[#6])-[#6](=*)-*
N_0	36651_14	722	0.0444	*-*1=[#6](-[#8])-[#6](=[#6])-[#6]-*-*-1
N_0	36651_14	812	0.0051	*-*-*1=[#6](-*)-*-[#6]-*-*-1=[#8]
N_0	36651_14	926	0.0073	*-[#6]-*
N_0	36651_14	1062	0.0338	*-[#6](=*)-*(=*)-*-*1=[#6](-*)-*(=[#6])-[#6]-*-*-1=[#8]
N_0	36651_14	1152	0.0036	*-*-*
N_0	36651_14	1210	0.027	*-[#6](=*)-*(=*)-*-*
N_0	36651_14	1588	0.0117	*=*-[#6](=*-*)-*(=*)-*
N_0	36651_14	1589	0.0008	*=*-[#6](=*-*)-*(=*)-*
N_0	36651_14	1622	0.0129	*=*-[#6](=*-*)-*(=*)-*-*(=[#6](-*)-*)-*(-*)=*
N_0	36651_14	1816	0.0108	*-*(=*)-*-*(=*)-*
N_0	36651_14	1835	0.0049	*=*(-*)-*(=[#6])-[#6]-*
N_0	36651_14	1882	0.0	*=*-*(=*-*)-*(=*)-*-*
N_0	36655_14	314	0.0001	*-[#6](=[#8])-*
N_0	36655_14	510	0.0005	*=[#6]-[#6](=[#6]-[#6])-[#6](=*)-*
N_0	36655_14	722	0.0444	*-*1=[#6](-[#8])-[#6](=[#6])-[#6]-*-*-1
N_0	36655_14	812	0.0051	*-*-*1=[#6](-*)-*-[#6]-*-*-1=[#8]
N_0	36655_14	926	0.0073	*-[#6]-*
N_0	36655_14	1062	0.0338	*-[#6](=*)-*(=*)-*-*1=[#6](-*)-*(=[#6])-[#6]-*-*-1=[#8]
N_0	36655_14	1152	0.0036	*-*-*
N_0	36655_14	1210	0.027	*-[#6](=*)-*(=*)-*-*
N_0	36655_14	1588	0.0117	*=*-[#6](=*-*)-*(=*)-*
N_0	36655_14	1589	0.0008	*=*-[#6](=*-*)-*(=*)-*
N_0	36655_14	1622	0.0129	*=*-[#6](=*-*)-*(=*)-*-*(=[#6](-*)-*)-*(-*)=*
N_0	36655_14	1816	0.0108	*-*(=*)-*-*(=*)-*
N_0	36655_14	1835	0.0049	*=*(-*)-*(=[#6])-[#6]-*
N_0	36655_14	1882	0.0	*=*-*(=*-*)-*(=*)-*-*
N_0	37903_4	80	0.0054	*-[#6]-*
N_0	37903_4	115	0.0061	*-[#6]-*(-[#7]-*)-[#6](-*)=*
N_0	37903_4	194	0.0017	*-[#6]-*1-[#7]-*(=[#8])-[#6H](-[#6]-*)-*(-*)-[#6]-1=*
N_0	37903_4	294	0.0217	*-[#6]-*
N_0	37903_4	301	0.0005	*-*(-[#7]-*(=*)-*)-*
N_0	37903_4	314	0.0001	*-*(=*)-*
N_0	37903_4	872	0.0008	*-*-*1-*-*(=*)-*2-[#6]-*-*-*-2-*-1=*
N_0	37903_4	926	0.0073	*-[#6]-*
N_0	37903_4	926	0.0073	*-*-*
N_0	37903_4	935	0.0	*-*(-*)-*
N_0	37903_4	1052	0.0016	*-*-*1-*-*-*(-*)-*(-*-*)-*-1=*
N_0	37903_4	1114	0.0	*-*-*
N_0	37903_4	1312	0.0475	*-*(=*)-*(-*-*)-*(-*)-*
N_0	37903_4	1480	0.0003	*-*-*-*(-*)-*
N_0	37903_4	1587	0.0008	*-*-*1-*-*(=*)-*(-*)-*(-*-*)-*-1=*
N_0	37903_4	1689	0.0338	*-*-*1-*-*(=*)-*(-*)-*-*-1=*
N_0	37903_16	80	0.0054	*-[#6]-*
N_0	37903_16	119	0.0015	*:[#7H]:[#6](:[#6]:*):[#6](:*):*
N_0	37903_16	637	0.0188	*-*1:*(-*):[#7H]:[#6]2:[#6]:*(-[#8]):[#6]:*:[#6]:1:2
N_0	37903_16	1114	0.0	*:[#7H]:*
N_0	37903_16	1745	0.0	*:*(-*):[#7H]:*(:*):*
N_0	37903_16	1926	0.0158	*-*-*1:*(-*-*=*):[#7H]:*(:*):*:1:*
N_0	37903_24	80	0.0054	*-[#6]-*
N_0	37903_24	115	0.0061	*-[#6]-*(-[#7]-*)-[#6](-*)=*
N_0	37903_24	294	0.0217	*-[#6]-*
N_0	37903_24	301	0.0005	*-*(-[#7]-*(=*)-*)-*
N_0	37903_24	314	0.0001	*-*(=*)-*
N_0	37903_24	935	0.0	*-*(-*)-*
N_0	37903_24	978	0.0036	[#6]=*(-[#6])-*-*
N_0	37903_24	1004	0.0157	*=*(-*)-*-*(-*)-*
N_0	37903_24	1022	0.0176	*=*(-*)-*
N_0	37903_24	1114	0.0	*-*-*
N_0	37903_24	1118	0.0315	*-*(=*)-*(-[#6]-*)-*(-*)-*
N_0	37903_24	1145	0.0	*-*(-*)-*
N_0	37903_24	1563	0.0008	*=*(-*)-*-*(-*)-*
N_0	37903_24	1689	0.0338	*-*-*1-*-*(=*)-*(-*)-*-*-1=*
N_0	37903_24	1783	0.0	*-*-*1-*-*-*(-*)-*(-*)-*-1=*
N_0	38311_6	467	0.0162	*-[#6H]1-[#8]-[#6H](-[#8])-[#6]-[#6H](-[#7])-[#6H]-1-[#8]
N_0	38311_6	637	0.0188	*-[#6H]1-[#8]-[#6H](-[#8])-[#6]-*-[#6H]-1-*
N_0	38311_6	722	0.0444	*-[#6H](-[#8]-*)-[#6H](-*)-*
N_0	38311_6	926	0.0073	*-[#6]-*
N_0	38311_6	1171	0.0	*-[#7]
N_0	38311_6	1292	0.0249	*-*(-*)-[#6]-*(-*)-*
N_0	38471_0	80	0.0054	*-[#6]-*
N_0	38471_0	140	0.0	*=*(-[#7])-*
N_0	38471_0	776	0.0006	*=*(-*)-*-*(-[#7])-[#6](=[#8])-[#8]
N_0	38471_0	786	0.0016	*-*(-[#7])-*
N_0	38471_0	1022	0.0176	*=*(-*)-*
N_0	38471_0	1078	0.0463	*=*(-*)-*-*
N_0	38471_0	1171	0.0	*-*
N_0	38471_0	1171	0.0	*-[#7]
N_0	38471_0	1427	0.0253	*-*-*(-[#7])-*(=[#8])-[#8]
N_0	38471_0	1844	0.0018	*-*(-*)-*(=[#8])-[#8]
N_0	38471_0	1849	0.0001	*-*-*(-*)-*(=*)-*
N_0	38471_5	80	0.0054	*-[#6]-*
N_0	38471_5	378	0.0	*:[#7]:*
N_0	38471_5	575	0.0177	*-[#6]-*1:[#6]:[#7H]:*:[#7]:1
N_0	38471_5	713	0.0004	*:[#7H]:*:[#7]:*
N_0	38471_5	724	0.001	*-[#6]-*(:*:*):[#7]:*
N_0	38471_5	931	0.0123	*-*1:*:*:*:[#7]:1
N_0	38471_5	1114	0.0	*:*:*
N_0	38471_5	1145	0.0	*:*:*:*:*
N_0	38471_5	1388	0.0002	*-*-*1:*:*:*:*:1
N_0	38471_5	1452	0.0	*-*(:*):*:*:*
N_0	38471_5	1758	0.0061	*-*-*1:*:*:*:*:1
N_0	38471_5	1879	0.0026	*-*(:*:*:*):*
N_0	38471_7	80	0.0054	*-[#6]-*
N_0	38471_7	378	0.0	*:[#7]:*
N_0	38471_7	575	0.0177	*-[#6]-*1:[#6]:[#7H]:*:[#7]:1
N_0	38471_7	713	0.0004	*:[#7H]:*:[#7]:*
N_0	38471_7	724	0.001	*-[#6]-*(:*:*):[#7]:*
N_0	38471_7	786	0.0016	*-*(-[#7])-*
N_0	38471_7	931	0.0123	*-*1:*:*:*:[#7]:1
N_0	38471_7	1114	0.0	*:*:*
N_0	38471_7	1145	0.0	*:*:*:*:*
N_0	38471_7	1171	0.0	*-[#7]
N_0	38471_7	1388	0.0002	*-*-*1:*:*:*:*:1
N_0	38471_7	1452	0.0	*-*(:*):*:*:*
N_0	38471_7	1563	0.0008	*-*(-[#7])-*-*(:*:*):*:*
N_0	38471_7	1633	0.0012	*-*(-*)-*-*1:*:*:*:*:1
N_0	38471_7	1758	0.0061	*-*-*1:*:*:*:*:1
N_0	38471_7	1879	0.0026	*-*(:*:*:*):*
N_0	38907_8	80	0.0054	*-[#6]-*
N_0	38907_8	120	0.0044	*-*(-[#6](=[#6]-*)-[#6](=*)-*)-*
N_0	38907_8	187	0.0269	*=*(-*)-*-*1-[#6](=[#6]-*)-[#6](=*)-*-[#6]-*-1-[#6]
N_0	38907_8	233	0.007	*-*1-*-[#6](=*)-*-[#6]-*-1-[#6]
N_0	38907_8	404	0.0	*=*(-*)-*-*(-*(=*)-*)-*(-*)-*
N_0	38907_8	540	0.0004	*1-*(=*)-*(=*)-*-*-*-1-*
N_0	38907_8	748	0.0008	*-*-*1-*(=*)-*(=*)-*-*-*-1-*
N_0	38907_8	926	0.0073	*-*-*
N_0	38907_8	935	0.0	*-*(-*)-*
N_0	38907_8	978	0.0036	*=*(-*)-*-*
N_0	38907_8	1004	0.0157	*=*(-*)-*-*(-*)-*
N_0	38907_8	1022	0.0176	*=*(-*)-*
N_0	38907_8	1118	0.0315	*-*-*(-*(=*)-*)-*(-*)-*
N_0	38907_8	1145	0.0	*-*(-*)-*
N_0	38907_8	1183	0.0267	*=*(-*)-*-*1-*(=*-*)-*(=*)-*-*-*-1-*
N_0	38907_8	1451	0.0	*-*(-*(=*-*)-*(=*)-*)-*
N_0	38907_8	1480	0.0003	*-*-*-*(-*)-*
N_0	38907_8	1563	0.0008	*=*(-*)-*-*(-*)-*
N_0	38907_8	1629	0.0027	*=*(-*)-*-*1-*(=*-*)-*(=*)-*-*-*-1-*
N_0	38907_8	1699	0.0005	*-*-*1-*(=*-*)-*(=*)-*-*-*-1-*
N_0	38907_8	1835	0.0049	*-*(=*)-*(=*)-*-*
N_0	41428_0	2	0.0325	[#6]=[#6](-[#6])-[#6]-[#6H](-[#7])-[#6](=[#8])-[#8]
N_0	41428_0	52	0.0052	[#6]=[#6](-[#6])-[#6]-[#6H](-*)-*
N_0	41428_0	80	0.0054	*-[#6]-*
N_0	41428_0	764	0.0338	[#6]=*(-[#6])-[#6]-*(-*)-*(=*)-*
N_0	41428_0	776	0.0006	*=*(-*)-[#6]-*(-*)-*(=*)-*
N_0	41428_0	786	0.0016	*-*(-*)-*
N_0	41428_0	978	0.0036	*=*(-*)-*-*
N_0	41428_0	1022	0.0176	*=*(-*)-*
N_0	41428_0	1171	0.0	*-*
N_0	41428_0	1427	0.0253	*-*-*(-*)-*(=*)-*
N_0	41428_0	1844	0.0018	*-*(-*)-*(=*)-*
N_0	41428_0	1849	0.0001	*-*-*(-*)-*(=*)-*
N_0	44740_9	84	0.0391	*-[#6](-*)=[#6]-[#6](-*)=*
N_0	44740_9	926	0.0073	*-*-*
N_0	44740_9	1104	0.0003	*1-*-*(-*)=[#6]-[#6](-*-*)=*-1-*
N_0	44740_9	1152	0.0036	*-*-*
N_0	44740_9	1210	0.027	*-*-*(=[#8])-[#6](-*)=*
N_0	44740_9	1360	0.0095	*=[#6]-*(-*-*(=[#8])-[#6](-*)=*)=*(-*)-*
N_0	44740_9	1456	0.0061	*=[#6]-*(-*-*)=*(-*)-*
N_0	44740_9	1816	0.0108	*-*(-*-*(=*)-*)=*
N_0	44740_9	1835	0.0049	[#6]=*(-*-*)-*(=*)-*
N_0	45100_1	150	0.0455	[#6]-[#6](-[#6])-[#6](-*)(-*)-*
N_0	45100_1	599	0.0104	*-[#6]1(-*)-*2-[#6H](-[#6]-*-1-*)-[#7]-2-[#6]
N_0	45100_1	739	0.0136	*-[#6H](-[#6]-*(-*)-*)-*
N_0	45100_1	926	0.0073	*-[#6]-*
N_0	45100_1	935	0.0	*-*(-*)-*
N_0	45100_1	1145	0.0	*-*(-*)-*
N_0	45100_1	1570	0.0301	*-*(-*)-*1(-*)-*2-*(-*-*-1-*)-*-2
N_0	45100_1	1689	0.0338	*-*1-*(-*-*)-*-1-*
N_0	45100_4	66	0.0077	[#6]-[#6]1=[#6]-*-[#6](=[#6](-[#6]-1=[#8])-[#7](-*)-*)-*
N_0	45100_4	80	0.0054	*-[#6]-*
N_0	45100_4	84	0.0391	*-[#6](=[#6]-*(=*)-*)-*
N_0	45100_4	314	0.0001	*-*(=*)-*
N_0	45100_4	314	0.0001	*-*(=[#8])-*
N_0	45100_4	363	0.0154	*-*(=*)-*1=*(-*)-[#7](-*)-*(-[#6H](-*)-*)(-[#8])-*-1-[#6]-*
N_0	45100_4	599	0.0104	*-[#7]1-*-*2-[#6H](-*-2-[#6])-*-1(-*)-*
N_0	45100_4	707	0.002	*-*1=*-*(=*)-*(=*-*-1=*)-*
N_0	45100_4	707	0.002	*1=*(-*)-[#7]2-*-*3-[#6H](-*-3-[#6])-*-2(-*)-*-1-*
N_0	45100_4	739	0.0136	*-[#7](-*-*(-*)-*)-*
N_0	45100_4	926	0.0073	*-*-*
N_0	45100_4	935	0.0	*-*(-*)-*
N_0	45100_4	1145	0.0	*-*(-*)-*
N_0	45100_4	1671	0.0338	*1=*-*(=*)-*2=*(-*-1=*)-*(-*)-*(-*)(-*)-*-2-*-*
N_0	45100_4	1689	0.0338	*-*-*1-*(-*-1-*)-*
N_0	45100_11	80	0.0054	*-[#6]-*
N_0	45100_11	115	0.0061	*-[#6]-*-[#6](-*)=*
N_0	45100_11	140	0.0	*-[#6](-*)=*
N_0	45100_11	776	0.0006	*-[#6]-*-[#6](-*)=*
N_0	45100_11	1171	0.0	*-*
N_0	45104_4	150	0.0455	*-[#6](-[#6](-[#6])-[#6])(-*)-*
N_0	45104_4	722	0.0444	*-*-[#6]1(-[#6](-*)-*)-*2-[#7]-[#6H]-2-[#6]-*-1-*
N_0	45104_4	739	0.0136	*-[#6H](-[#6]-*(-*)-*)-*
N_0	45104_4	926	0.0073	*-[#6]-*
N_0	45104_4	935	0.0	*-*(-*)-*
N_0	45104_4	960	0.0018	*-*-*(-*)(-*)-*
N_0	45104_4	1114	0.0	*-*-*
N_0	45104_4	1145	0.0	*-*(-*)-*
N_0	45104_7	66	0.0077	*-[#6]1=[#6](-[#6](=[#8])-[#6](-[#6])=[#6]-*-1)-[#7](-*)-*
N_0	45104_7	80	0.0054	*-[#6]-*
N_0	45104_7	84	0.0391	*-[#6](-*)=[#6]-*(=*)-*
N_0	45104_7	314	0.0001	*-*(=[#8])-*
N_0	45104_7	314	0.0001	*-*(=*)-*
N_0	45104_7	347	0.0061	*-*1(-*)-[#7](-*(=*)-*)-*-[#6H]2-[#7]-[#6H]-1-2
N_0	45104_7	627	0.0301	*-*-*1(-*(-[#6]-*)-*(=*(-*)-[#7]-1-*)-*(-*)=*)-[#6H](-*)-*
N_0	45104_7	707	0.002	*-*1=*-*(=*)-*(-*)=*-*-1=*
N_0	45104_7	739	0.0136	*-[#7](-*-*(-*)-*)-*
N_0	45104_7	926	0.0073	*-*-*
N_0	45104_7	935	0.0	*-*(-*)-*
N_0	45104_7	960	0.0018	*-*-*(-*)(-*)-*
N_0	45104_7	1014	0.0242	*-*-*12-*(-[#6]-*)-*3=*(-*(=*)-*(-*)=*-*-3=*)-*-1-*-*1-*-*-2-1
N_0	45104_7	1114	0.0	*-*-*
N_0	45104_7	1298	0.0355	*-*-*(-*(-*)-*)(-*(-*)-*)-*(-*)-*
N_0	45104_7	1671	0.0338	*-*1(-*(-*-*)-*2=*(-*(=*)-*=*-*-2=*)-*-1-*)-*
N_0	45104_14	80	0.0054	*-[#6]-*
N_0	45104_14	115	0.0061	*-[#6]-*-[#6](-*)=*
N_0	45104_14	140	0.0	*-[#6](-*)=*
N_0	45104_14	776	0.0006	*-[#6]-*-[#6](-*)=*
N_0	45104_14	1171	0.0	*-*
N_0	46804_20	80	0.0054	*-[#6]-*
N_0	46804_20	117	0.0025	*-[#6](=*)-[#7]-*(-*)-*
N_0	46804_20	482	0.0395	*-*(-*-*)-*
N_0	46804_20	748	0.0008	*-*-*(-*-*)-*(-[#8])-[#6]=[#6]
N_0	46804_20	1152	0.0036	*-*-*
N_0	46804_20	1563	0.0008	*-*(=*)-*-*(-*-*)-*(-[#8])-[#6]=*
N_0	49112_8	289	0.0154	*1:[#6]:[#6]:[#6]:[#6](:[#7]:*):[#6]:1:*
